Annual Net emissions/removals in kt
Query results for — Party: Australia and 44 other(s) | Year: Base year and 29 other(s) | Category: 1.  Energy and 279 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: CO₂ | Unit: kt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Last Inventory Year (2018)
Switzerland,1.B.2.b.ii  Production,0.00029366391184,0.00029366391184,0.0002258953168,0.00020330578512,0.00018071625344,0.00009035812672,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.2.b.iii  Processing,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.2.b.iv  Transmission and Storage,0.014649294,0.014649294,0.01497315,0.01385715525,0.0126583115,0.01119058875,0.009941428,0.0106298496,0.0113181948,0.0120116136,0.0126142424,0.013288968,0.0147191784,0.0161519072,0.0175831992,0.0190098304,0.02042951,0.022346159,0.024839171,0.024304116,0.02369141,0.02428569,0.025477353,0.025793284,0.024152436,0.02529,0.024614792,0.025198815,0.023339325,0.021781815
Switzerland,1.B.2.b.v  Distribution,0.368617674,0.368617674,0.394019091,0.37339488,0.343811733,0.30438750375,0.263083016,0.2720967424,0.276270588,0.2733152992,0.2705230932,0.267348936,0.2784711972,0.2881832824,0.296836218,0.3047770112,0.31234196,0.3272829175,0.351174586,0.331629002,0.314549945,0.315491436,0.325648609,0.32578766,0.277195149,0.2803032,0.269446194,0.275080425,0.24802701,0.231476025
Switzerland,1.B.2.b.vi  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0.024881688,0.020720018,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.2.c  Venting and Flaring,25.9583975206612,25.9583975206612,38.772605785124,35.8340752066116,39.5438446280992,40.5053223140496,38.6531,44.1809,41.3672,42.081,42.2719,38.5867,40.8941,40.8692,38.5618,43.3177,57.1890149162,44.5750348976,42.0348001804,43.9583209962,43.1780358398,45.1405817656,55.9046522272,46.7313600616,37.56313978950001,33.10455013560001,27.2401041116,28.0087560304,30.8966979985,27.639672
Switzerland,1.B.2.c.i  Venting,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.2.c.i.1  Oil,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.2.c.i.2  Gas,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.2.c.i.3  Combined,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.2.c.ii  Flaring,25.9583975206612,25.9583975206612,38.772605785124,35.8340752066116,39.5438446280992,40.5053223140496,38.6531,44.1809,41.3672,42.081,42.2719,38.5867,40.8941,40.8692,38.5618,43.3177,57.1890149162,44.5750348976,42.0348001804,43.9583209962,43.1780358398,45.1405817656,55.9046522272,46.7313600616,37.56313978950001,33.10455013560001,27.2401041116,28.0087560304,30.8966979985,27.639672
Switzerland,1.B.2.c.ii.1  Oil,25.9541,25.9541,38.7693,35.8311,39.5412,40.504,38.6531,44.1809,41.3672,42.081,42.2719,38.5867,40.8941,40.8692,38.5618,43.3177,57.1890149162,44.5750348976,42.0348001804,43.9583209962,43.1780358398,45.1405817656,55.9046522272,46.7313600616,37.56313978950001,33.10455013560001,27.2401041116,28.0087560304,30.8966979985,27.639672
Switzerland,1.B.2.c.ii.2  Gas,0.0042975206612,0.0042975206612,0.003305785124,0.0029752066116,0.0026446280992,0.0013223140496,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.2.c.ii.3  Combined,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.2.d  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.C  CO₂ Transport and Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.C.1  Transport of CO₂,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.C.1.a  Pipelines,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.C.1.b  Ships,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.C.1.c  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.C.2  Injection and Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.C.2.a  Injection,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.C.2.b  Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.C.3  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,Total Amount Captured for Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,Total Amount of Imports for Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,Total Amount of Exports for Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,Total Amount of CO₂ Injected at Storage Sites,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,"Total Leakage from Transport, Injection and Storage",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,International Bunkers,3125.7307257224284,3125.7307257224284,3047.140900584597,3240.573320387277,3375.272461175861,3489.5742694056066,3709.652790087006,3854.0201966598456,4000.6682861121617,4183.11348379783,4491.9400383123175,4700.034698065011,4429.830540134156,4085.1520372628793,3672.7878963001513,3463.071240342613,3524.9203721863178,3700.301106198553,3952.3938515305886,4265.555752082594,4072.8396982278796,4285.975424473226,4581.391667529956,4681.648152685204,4736.947383251357,4755.231227273977,4926.4178216537875,5164.938920343858,5323.482736343858,5639.933537943857
Switzerland,International Aviation,3065.9231060969564,3065.9231060969564,2991.8602507997653,3184.1620967630847,3319.069447712309,3428.7062923426947,3653.998500304734,3804.5577309903097,3951.568045753506,4143.027614187622,4450.7105567232065,4661.346361645555,4398.378027631078,4059.3473467919803,3641.6347694182814,3431.659117001161,3488.1796876959775,3666.3363586046553,3917.3929423812374,4231.835096852474,4040.934314457122,4251.370648734053,4550.5199737608555,4653.8711258586,4710.8311432,4732.4309032,4901.855868000001,5139.8642568000005,5301.559972800001,5621.1626744000005
Switzerland,International Navigation,59.807619625472,59.807619625472,55.28064978483201,56.411223624192,56.203013463552,60.867977062912,55.65428978227201,49.462465669536,49.100240358656,40.085869610208,41.2294815891114,38.6883364194564,31.4525125030774,25.8046904708992,31.15312688187,31.4121233414516,36.7406844903402,33.9647475938976,35.0009091493512,33.72065523012,31.9053837707574,34.60477573917281,30.8716937691006,27.7770268266036,26.116240051357,22.800324073977,24.561953653787,25.074663543857,21.922763543857,18.770863543857
Switzerland,Multilateral Operations,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.  Industrial Processes and Product Use,3154.627116374523,3154.627116374523,2806.151594562515,2656.6681789292493,2402.9349634116575,2572.532912486233,2421.43696384481,2249.696858247526,2077.2194417935752,2067.105639144572,2072.7236810613813,2205.0039213014893,2230.1576694826513,2168.420564399158,2133.5715286428926,2279.359473945778,2378.3175784354307,2328.0078824271677,2334.6896570207678,2293.3881670831256,2210.981357444618,2371.6970410483486,2325.738872468282,2201.247559270734,2203.923559898513,2257.1414882280706,2088.194504583072,2164.1296746242747,2136.459312805185,2113.8099729585306
Switzerland,2.A  Mineral Industry,2809.5511425039,2809.5511425039,2468.5328934691915,2323.457302759482,2129.743486560273,2317.674997951764,2194.9426246762546,1987.2314958572456,1795.1922041261364,1796.1057452492273,1794.6574585093183,1917.2876701759092,1948.2799742428,1870.1795024944,1832.2950482755,1951.1232342829,2058.5314460045,2054.9510909205,2086.2098929745002,2044.4886100513002,1998.0632695527,2128.4974184046005,2091.4035083403,1972.0865094738,1977.2458229430001,2032.2301248466003,1850.3552052106002,1900.5217932609,1890.9985063321003,1866.9983482380003
Switzerland,2.A.1  Cement Production,2580.7894403839,2580.7894403839,2248.4765537361004,2107.5963035533,1913.0972023410002,2109.6042931594,1989.3900723308002,1790.9522842087001,1606.9525908245,1607.4893429245,1605.8629840615001,1724.933386165,1757.8781565588001,1690.5941338154,1653.7842115495,1752.2320612189,1847.4561777757,1852.7453329691002,1885.0116487085002,1857.8616539863,1848.1378529427,1954.9670866536003,1925.3474955193,1807.6189736658002,1832.8957035590001,1879.6661345446003,1714.7866244666002,1768.9894617809,1759.8228094171002,1738.3983493456003
Switzerland,2.A.2  Lime Production,53.3516832,53.3516832,49.6312032,50.8217568,56.4024768,52.3099488,52.3099488,52.0123104,46.9524576,49.55679360000001,51.86349120000001,57.1465728,56.4024768,57.3698016,58.411536,59.3788608,60.027712512,60.77776128000001,64.862104224,64.924608288,52.442397888,54.234181056,56.313929376,54.2632008,50.57952752000001,51.660110256,43.31913192,41.435319016,43.803321856,46.477312864
Switzerland,2.A.3  Glass production,15.251405,15.251405,14.146876,12.3843195,11.4210155,10.531914,11.1483425,6.1756355,6.8821756,7.5723652,8.5269277,9.5355604,10.3241271,6.5591822,6.7703226,7.3835087,8.73737792,5.827167456,7.57852931,7.835793704,6.9250921,6.912087703,6.523701655,7.6202745,6.508499756,6.376040818,7.311293232,6.474390816,7.173770264,7.8868898
Switzerland,2.A.4  Other Process Uses of Carbonates,160.15861392000002,160.15861392000002,156.27826053309093,152.65492290618184,148.82279191927273,145.22884199236364,142.09426104545457,138.09126574854548,134.40498010163637,131.4872435247273,128.4040555478182,125.67215081090909,123.67521378400001,115.65638487900002,113.32897812600001,132.128803564,142.31017779680002,135.6008292154,128.757610732,113.866554073,90.557926622,112.384062992,103.21838179000001,102.58406050800001,87.262092108,94.527839228,84.93815559200002,83.622621648,80.19860479500001,74.2357962284
Switzerland,2.A.4.a  Ceramics,149.034456,149.034456,145.36032300000002,141.68619,138.012057,134.338041,130.66390800000002,126.98977500000001,123.31564200000001,119.64150900000001,115.967376,112.2944238,110.66099200000001,102.50687760000001,100.57994120000001,119.7487021,127.10596640000001,124.62278420000001,114.143708,101.28476160000001,82.0574383,102.9143598,93.67203020000001,92.71880010000001,78.5156884,84.22830540000001,74.8014856,73.95206420000001,70.35187900000001,62.23636200000001
Switzerland,2.A.4.b  Other Uses of Soda Ash,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.A.4.c  Non-metallurgical Magnesium Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.A.4.d  Other,11.12415792,11.12415792,10.91793753309091,10.96873290618182,10.81073491927273,10.89080099236364,11.43035304545455,11.10149074854546,11.08933810163636,11.84573452472727,12.43667954781818,13.37772701090909,13.014221784,13.149507279,12.749036926,12.380101464,15.2042113968,10.9780450154,14.613902732,12.581792473,8.500488322,9.469703192,9.54635159,9.865260408,8.746403708,10.299533828,10.136669992,9.670557448,9.846725795,11.9994342284
Switzerland,2.B  Chemical Industry,127.1442296,127.1442296,125.498446,127.0539624,127.9443788,127.6073952,106.3285116,129.980728,144.7983044,127.74244080000001,126.6756535204992,131.385954434272,126.79325334809602,135.53983651312,120.317823717408,142.09814833632,135.3536402496,141.6611690928,133.61856393952,139.444445706528,115.013863089984,141.607499859088,129.492314639488,128.623591180288,122.60637585920001,120.682107744,138.0423651968,161.2754265632,139.0156233024,142.1813427456
Switzerland,2.B.1  Ammonia Production,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Switzerland,2.B.3  Adipic Acid Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,"2.B.4  Caprolactam, Glyoxal and Glyoxylic Acid Production",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.B.4.a  Caprolactam,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.B.4.b  Glyoxal,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.B.4.c  Glyoxylic Acid,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.B.5  Carbide Production,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,18.36096,15.29818,13.23362,15.44752,16.85708,16.44312,15.64664,22.55034,23.67432,20.54604,23.27608,20.55664,15.0673,24.31608,23.655,23.226,18.98,19.71,19.9906,31.1121,24.61116,25.4718
Switzerland,2.B.5.a  Silicon Carbide,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,18.36096,15.29818,13.23362,15.44752,16.85708,16.44312,15.64664,22.55034,23.67432,20.54604,23.27608,20.55664,15.0673,24.31608,23.655,23.226,18.98,19.71,19.9906,31.1121,24.61116,25.4718
Switzerland,2.B.5.b  Calcium Carbide,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.B.6  Titanium Dioxide Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.B.7  Soda Ash Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.B.8  Petrochemical and Carbon Black Production,94.0823,94.0823,91.9141,94.58040000000001,93.2912,93.3498,71.2869,93.84790000000001,104.1029,92.41220000000001,92.3536,93.8772,89.10130000000001,95.149,84.0031,98.1444,88.95870000000001,98.88180000000001,88.0236,99.0712,82.992,98.0694,86.8987,87.1024,84.85152000000001,83.78937,98.48572,111.48152,90.89172,97.0548
Switzerland,2.B.8.a  Methanol,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.B.8.b  Ethylene,94.0823,94.0823,91.9141,94.58040000000001,93.2912,93.3498,71.2869,93.84790000000001,104.1029,92.41220000000001,92.3536,93.8772,89.10130000000001,95.149,84.0031,98.1444,88.95870000000001,98.88180000000001,88.0236,99.0712,82.992,98.0694,86.8987,87.1024,84.85152000000001,83.78937,98.48572,111.48152,90.89172,97.0548
Switzerland,2.B.8.c  Ethylene Dichloride and Vinyl Chloride Monomer,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.B.8.d  Ethylene Oxide,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.B.8.e  Acrylonitrile,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.B.8.f  Carbon Black,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.B.10  Other,17.3419296,17.3419296,17.864346,16.7535624,18.9331788,18.5375952,19.3216116,20.412828,22.3344444,20.0320608,21.0884335204992,22.061234434272,20.834873348096,23.94771651312,20.668083717408,21.40340833632,22.7206202496,22.2333290928,22.31888393952,19.816605706528,16.954563089984,19.222019859088,18.938614639488,18.295191180288,18.7748558592,17.182737744,19.5660451968,18.6818065632,23.5127433024,19.6547427456
Switzerland,2.C  Metal Industry,152.81861070000002,152.81861070000002,144.32793696,134.41743186000002,71.90547652,51.9348969,42.35099894,51.65832091,53.11003675,61.68077085,65.36370114,68.0962315,69.29763056666667,75.87485381333335,81.98970773,84.22504379,84.49221258000001,32.94436912,13.17017255,11.53098688,8.79457305,11.57668496,11.28012226,11.65486401,12.16112039,12.64509071,12.85806878,12.6210707,13.53969879,13.68232451
Switzerland,2.C.1  Iron and Steel Production,11.9094107,11.9094107,11.64273696,12.13863186,11.95787652,11.6112969,7.53779894,7.45457091,7.73973675,8.31032085,8.59470114,9.5606815,9.5645139,9.92337048,10.08131773,10.52912379,11.21079758,12.39745912,11.82326255,10.12137688,6.83263305,9.68884496,9.88590226,10.26862401,10.83872039,11.14428071,11.45244878,11.1789707,11.97732879,12.03610751
Switzerland,2.C.1.a  Steel,11.9094107,11.9094107,11.64273696,12.13863186,11.95787652,11.6112969,7.53779894,7.45457091,7.73973675,8.31032085,8.59470114,9.5606815,9.5645139,9.92337048,10.08131773,10.52912379,11.21079758,12.39745912,11.82326255,10.12137688,6.83263305,9.68884496,9.88590226,10.26862401,10.83872039,11.14428071,11.45244878,11.1789707,11.97732879,12.03610751
Switzerland,2.C.1.b  Pig Iron,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.C.1.c  Direct Reduced Iron,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.C.1.d  Sinter,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.C.1.e  Pellet,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.C.1.f  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.C.2  Ferroalloys Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.C.3  Aluminium Production,139.25920000000002,139.25920000000002,131.0352,120.62880000000001,58.2976,38.6736,33.1632,42.5488,43.7104,51.7056,55.0992,56.8608,58.08,64.32000000000001,70.24000000000001,71.84,71.68,19.2,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.C.3.a  CO₂ Emissions,139.25920000000002,139.25920000000002,131.0352,120.62880000000001,58.2976,38.6736,33.1632,42.5488,43.7104,51.7056,55.0992,56.8608,58.08,64.32000000000001,70.24000000000001,71.84,71.68,19.2,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,2.C.4  Magnesium Production,NO,NO,NO,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NO
Switzerland,2.C.5  Lead Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
